1666384380000,0.00002953,0.00002953,0.00002953,0.00002953,0.00000000,1666384439999,0.00000000,0,0.00000000,0.00000000,0
1666384440000,0.00002953,0.00002953,0.00002953,0.00002953,0.00000000,1666384499999,0.00000000,0,0.00000000,0.00000000,0
1666384500000,0.00002952,0.00002952,0.00002950,0.00002950,47.00000000,1666384559999,0.00138700,2,0.00000000,0.00000000,0
1666384560000,0.00002949,0.00002949,0.00002949,0.00002949,14.00000000,1666384619999,0.00041285,2,0.00000000,0.00000000,0
1666384620000,0.00002949,0.00002949,0.00002949,0.00002949,0.00000000,1666384679999,0.00000000,0,0.00000000,0.00000000,0
1666384680000,0.00002949,0.00002949,0.00002949,0.00002949,0.00000000,1666384739999,0.00000000,0,0.00000000,0.00000000,0
1666384740000,0.00002949,0.00002949,0.00002949,0.00002949,0.00000000,1666384799999,0.00000000,0,0.00000000,0.00000000,0
1666384800000,0.00002949,0.00002949,0.00002949,0.00002949,0.00000000,1666384859999,0.00000000,0,0.00000000,0.00000000,0
1666384860000,0.00002949,0.00002949,0.00002949,0.00002949,0.00000000,1666384919999,0.00000000,0,0.00000000,0.00000000,0
1666384920000,0.00002948,0.00002948,0.00002948,0.00002948,15.90000000,1666384979999,0.00046873,1,0.00000000,0.00000000,0
1666384980000,0.00002949,0.00002949,0.00002949,0.00002949,648.00000000,1666385039999,0.01910952,1,648.00000000,0.01910952,0
1666385040000,0.00002949,0.00002949,0.00002949,0.00002949,0.00000000,1666385099999,0.00000000,0,0.00000000,0.00000000,0
1666385100000,0.00002949,0.00002949,0.00002949,0.00002949,0.00000000,1666385159999,0.00000000,0,0.00000000,0.00000000,0
1666385160000,0.00002951,0.00002952,0.00002951,0.00002952,905.80000000,1666385219999,0.02673264,5,905.80000000,0.02673264,0
1666385220000,0.00002952,0.00002952,0.00002952,0.00002952,0.00000000,1666385279999,0.00000000,0,0.00000000,0.00000000,0
1666385280000,0.00002952,0.00002952,0.00002952,0.00002952,0.00000000,1666385339999,0.00000000,0,0.00000000,0.00000000,0
1666385340000,0.00002952,0.00002952,0.00002952,0.00002952,0.00000000,1666385399999,0.00000000,0,0.00000000,0.00000000,0
1666385400000,0.00002952,0.00002952,0.00002952,0.00002952,0.00000000,1666385459999,0.00000000,0,0.00000000,0.00000000,0
1666385460000,0.00002952,0.00002952,0.00002952,0.00002952,0.00000000,1666385519999,0.00000000,0,0.00000000,0.00000000,0
1666385520000,0.00002952,0.00002952,0.00002952,0.00002952,0.00000000,1666385579999,0.00000000,0,0.00000000,0.00000000,0
